97-90,97,4,90,15,4,18,4,1,0,1,0,4,1,0.38,0,23,4,7,6,8,7,7,5,7,3,2,3,7,8,4,9,5,4,5,2,,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,Professor,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,15,21,18,18,10,18,50,7,20,23,0,0,,,,,,,30,10,12,8,30,10,7,5,7,6,6
97-91,97,4,91,16,4,18,11,1,1,1,1,4,1,-0.2,0,25,6,6,7,8,6,7,,6,2,2,8,8,8,8,9,6,8,5,2,,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,Professor,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,15,3,50,20,2,10,50,7,20,23,0,0,,,,,,,30,10,12,8,30,10,7,5,7,6,6
97-92,97,4,92,17,4,18,17,1,1,1,1,4,1,0.17,1,29,2,10,10,10,8,9,10,9,8,2,8,7,8,6,8,9,6,5,2,,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,Professor,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,10,20,20,20,20,10,50,7,20,23,0,0,,,,,,,30,10,12,8,30,10,7,5,7,6,6
97-93,97,4,93,18,4,18,18,1,1,1,1,4,1,-0.37,1,29,2,8,7,8,8,,,8,6,2,8,8,8,8,7,8,7,7,2,,29,Climate-Earth and Environ. Science,10,2,4,1,2,5,2,Professor,2,6,8,8,3,3,3,6,1,5,8,3,2,7,3,7,3,5,5,14,20,18,24,18,6,50,7,20,23,0,0,,,,,,,30,10,12,8,30,10,7,5,7,6,6
98-76,98,5,76,1,4,18,14,1,0,0,1,2,1,0.24,1,34,2,2,10,5,2,,,2,2,2,10,10,10,,,,10,2,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,10,30,20,10,20,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-77,98,5,77,2,4,18,1,1,1,1,1,2,1,0.16,1,22,2,8,9,9,6,7,5,8,5,2,10,10,10,,,,10,2,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,15,20,20,20,15,10,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-78,98,5,78,3,4,18,7,1,0,0,1,2,1,0.29,0,23,3,7,9,9,2,9,2,7,2,2,10,10,10,,,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,25,20,10,20,15,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-79,98,5,79,4,4,18,6,1,0,0,1,2,1,0.13,0,26,4,2,2,2,2,2,2,2,2,2,10,10,10,,,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,20,15,20,20,15,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-80,98,5,80,5,4,18,5,1,0,0,1,2,1,0.25,0,27,4,6,7,7,6,6,5,6,6,,10,10,10,,,,8,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,20,20,10,20,20,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-81,98,5,81,6,4,18,10,1,0,0,1,2,1,0.22,1,28,2,7,6,6,4,6,3,5,2,2,10,10,10,,,,10,2,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,10,20,20,20,20,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-82,98,5,82,7,4,18,15,1,0,0,1,2,1,0.2,0,25,6,7,10,7,7,8,6,9,7,2,10,10,10,,,,10,4,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,20,20,20,20,10,10,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-83,98,5,83,8,4,18,3,1,0,0,1,2,1,0.26,0,35,3,5,6,7,4,5,4,5,2,2,10,10,10,,,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,32,20,12,11,15,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-84,98,5,84,9,4,18,4,1,0,0,1,2,1,0.45,0,32,3,5,8,5,2,2,2,4,6,2,10,10,10,,,,10,4,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,30,30,30,5,0,5,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-85,98,5,85,10,4,18,11,1,0,0,1,2,1,0.07,1,30,2,8,8,8,1,1,1,3,4,2,10,10,10,,,,10,4,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,20,25,15,15,15,10,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-86,98,5,86,11,4,18,16,1,0,0,1,2,1,0.13,1,22,2,7,8,7,5,5,5,6,5,2,10,10,10,10,,10,10,4,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,15,20,20,20,5,20,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-87,98,5,87,12,4,18,18,1,0,0,1,2,1,0.67,1,23,2,2,8,8,5,9,7,7,4,2,10,10,10,,,10,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,15,15,20,15,15,20,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-88,98,5,88,13,4,18,17,1,0,0,1,2,1,0.43,1,23,2,3,10,10,3,10,10,6,8,2,10,10,10,10,,10,10,4,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,15,15,20,15,20,15,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-89,98,5,89,14,4,18,12,1,0,0,1,2,1,0,1,27,2,6,9,7,6,7,5,5,5,2,10,10,10,,,,9,2,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,25,15,20,20,20,0,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-90,98,5,90,15,4,18,13,1,0,0,1,2,1,0.26,0,23,4,6,6,6,5,4,3,5,0,2,10,10,10,,10,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,15,21,18,18,10,18,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-91,98,5,91,16,4,18,2,1,0,0,1,2,1,0.11,0,25,6,6,9,8,5,8,3,6,2,2,10,10,10,,,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,15,3,50,20,2,10,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-92,98,5,92,17,4,18,8,1,1,1,1,2,1,0.41,1,29,2,8,7,8,3,8,6,7,7,2,10,10,10,,,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,10,20,20,20,20,10,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
98-93,98,5,93,18,4,18,9,1,0,0,1,2,1,-0.16,1,29,2,6,6,6,6,6,5,6,4,2,10,10,10,,,,10,3,2,5,39,Social Work,11,2,1,1,4,4,2,University Professor,2,8,8,8,7,3,3,5,1,7,7,3,7,8,6,8,2,7,5,14,20,18,24,18,6,40,20,15,20,0,5,,,,,,,30,14,14,14,14,14,8,8,8,8,8
99-76,99,6,76,1,4,18,2,1,0,1,0,,,0.71,1,34,2,6,8,8,6,8,,2,2,2,4,7,8,5,7,3,6,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,10,30,20,10,20,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-77,99,6,77,2,4,18,7,1,1,1,1,,,0.55,1,22,2,10,7,8,7,9,9,10,5,2,8,8,9,8,8,9,8,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,15,20,20,20,15,10,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-78,99,6,78,3,4,18,13,1,0,1,0,,,0.43,0,23,3,7,9,9,9,,9,8,2,2,4,4,3,4,2,4,5,5,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,25,20,10,20,15,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-79,99,6,79,4,4,18,12,1,0,0,1,,,0.9,0,26,4,7,7,7,7,7,7,7,5,2,6,7,8,8,8,9,8,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,20,15,20,20,15,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-80,99,6,80,5,4,18,11,1,0,1,0,,,0.14,0,27,4,8,8,8,8,7,7,7,2,2,5,4,6,7,5,5,6,6,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,20,20,10,20,20,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-81,99,6,81,6,4,18,16,1,1,1,1,,,0.61,1,28,2,8,8,8,7,9,8,9,7,2,8,7,7,5,5,8,9,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,10,20,20,20,20,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-82,99,6,82,7,4,18,3,1,1,1,1,,,0.66,0,25,6,8,8,10,10,10,10,9,8,2,4,8,7,4,3,2,8,8,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,20,20,20,20,10,10,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-83,99,6,83,8,4,18,9,1,1,1,1,,,0.79,0,35,3,8,7,8,8,8,7,7,4,2,6,7,8,8,9,9,9,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,32,20,12,11,15,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-84,99,6,84,9,4,18,10,1,0,1,0,,,0.67,0,32,3,7,5,6,7,5,7,7,5,2,4,6,7,7,7,7,7,7,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,30,30,30,5,0,5,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-85,99,6,85,10,4,18,17,1,0,1,0,,,0.5,1,30,2,8,7,7,6,6,5,7,6,2,5,7,9,5,4,9,6,6,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,20,25,15,15,15,10,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-86,99,6,86,11,4,18,4,1,0,1,0,,,0.8,1,22,2,7,6,6,5,5,5,6,5,2,5,8,7,4,8,5,6,8,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,15,20,20,20,5,20,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-87,99,6,87,12,4,18,6,1,1,1,1,,,0.24,1,23,2,8,8,7,7,8,7,6,8,2,8,8,8,8,7,4,8,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,15,15,20,15,15,20,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-88,99,6,88,13,4,18,5,1,0,1,0,,,0.08,1,23,2,8,10,10,8,10,8,10,8,2,6,7,5,4,5,8,6,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,15,15,20,15,20,15,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-89,99,6,89,14,4,18,18,1,1,1,1,,,0.64,1,27,2,9,9,9,9,9,9,9,10,2,9,8,8,7,7,6,9,9,1,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,25,15,20,20,20,0,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-90,99,6,90,15,4,18,1,1,0,1,0,,,0.02,0,23,4,7,8,7,6,5,4,7,4,2,6,8,8,6,5,0,5,6,,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,15,21,18,18,10,18,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-91,99,6,91,16,4,18,8,1,1,1,1,,,0.6,0,25,6,8,7,8,8,8,,8,6,1,9,8,8,7,8,8,9,9,1,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,15,3,50,20,2,10,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-92,99,6,92,17,4,18,14,1,1,1,1,,,0.59,1,29,2,10,10,9,10,9,9,9,9,2,6,7,8,5,7,7,8,9,2,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,10,20,20,20,20,10,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
99-93,99,6,93,18,4,18,15,1,0,1,0,,,0.37,1,29,2,7,6,7,7,7,6,7,,2,5,5,7,5,9,7,8,9,,10,28,Law,1,2,1,1,3,3,2,Lawyer,1,5,5,5,8,10,10,5,5,9,6,6,10,10,10,10,8,5,8,14,20,18,24,18,6,30,30,20,10,10,0,,,,,,,20,20,20,10,25,5,10,10,10,10,8
100-76,100,7,76,1,4,18,15,1,0,0,0,0,0,0.51,0,34,2,1,10,,,,,1,1,2,4,7,8,7,7,4,5,5,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,10,30,20,10,20,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-77,100,7,77,2,4,18,2,1,0,0,0,0,0,0.45,0,22,2,4,6,6,4,,,4,7,2,8,7,6,5,5,4,5,4,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,15,20,20,20,15,10,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-78,100,7,78,3,4,18,8,1,0,0,1,0,0,0.38,0,23,3,2,9,9,4,,,5,1,2,8,8,7,7,8,8,7,6,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,25,20,10,20,15,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-79,100,7,79,4,4,18,7,1,0,0,0,0,0,0.56,0,26,4,4,6,6,6,6,4,5,5,2,4,8,8,8,6,4,6,4,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,20,15,20,20,15,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-80,100,7,80,5,4,18,6,1,0,0,0,0,0,0.54,0,27,4,6,8,8,7,8,7,7,7,2,6,9,8,7,8,4,6,2,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,20,20,10,20,20,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-81,100,7,81,6,4,18,11,1,0,0,1,0,0,0.65,0,28,2,3,8,8,6,7,5,7,8,2,9,8,9,9,9,8,8,3,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,10,20,20,20,20,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-82,100,7,82,7,4,18,16,1,0,1,0,0,0,0.43,1,25,6,5,10,10,9,10,8,9,8,2,6,9,9,8,8,7,7,5,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,20,20,20,10,10,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-83,100,7,83,8,4,18,4,1,0,0,0,0,0,0.58,0,35,3,4,8,7,4,5,3,4,2,2,5,9,8,8,8,6,6,8,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,32,20,12,11,15,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-84,100,7,84,9,4,18,5,1,0,0,0,0,0,0.62,0,32,3,2,5,7,4,7,5,3,4,2,5,8,9,8,7,5,6,6,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,30,30,30,5,0,5,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-85,100,7,85,10,4,18,12,1,0,0,0,0,0,0.32,0,30,2,5,8,8,5,8,3,7,6,2,7,9,9,9,7,9,8,8,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,20,25,15,15,15,10,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-86,100,7,86,11,4,18,17,1,1,1,1,0,0,0.32,0,22,2,7,6,6,5,5,5,6,5,2,8,10,9,9,7,8,8,3,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,15,20,20,20,5,20,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-87,100,7,87,12,4,18,1,1,0,0,1,0,0,0.38,0,23,2,3,10,9,5,9,5,4,9,2,6,8,8,8,6,4,6,9,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,15,15,20,15,15,20,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-88,100,7,88,13,4,18,18,1,0,0,0,0,0,0.54,0,23,2,4,10,10,6,10,9,7,8,2,7,8,9,9,9,8,8,5,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,15,15,20,15,20,15,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-89,100,7,89,14,4,18,13,1,0,1,0,0,0,0.13,0,27,2,8,9,10,10,9,9,10,10,2,9,8,8,9,8,7,8,9,1,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,25,15,20,20,20,0,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-90,100,7,90,15,4,18,14,1,0,1,0,0,0,0.31,0,23,4,5,8,8,6,7,4,6,1,2,8,7,7,2,4,2,4,1,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,15,21,18,18,10,18,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-91,100,7,91,16,4,18,3,1,0,0,1,0,0,0.43,1,25,6,6,7,8,7,7,,6,2,2,9,7,9,9,9,8,9,5,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,15,3,50,20,2,10,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-92,100,7,92,17,4,18,9,1,0,0,0,0,0,0.54,0,29,2,6,8,9,4,9,5,6,6,2,9,8,8,7,6,6,6,3,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,10,20,20,20,20,10,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
100-93,100,7,93,18,4,18,10,1,1,1,1,0,0,0.17,0,29,2,7,7,7,7,7,7,7.5,6,2,8,9,10,10,8,7,8,6,2,4,30,Business,8,6,8,9,1,3,2,Professor,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,14,20,18,24,18,6,20,25,25,15,5,10,,,,,,,20,15,20,15,15,15,7,8,8,9,6
101-76,101,8,76,1,4,18,18,1,0,0,1,,,0.15,0,34,2,1,10,5,,,,2,2,,7,7,8,8,,6,7,4,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,10,10,30,20,10,20,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-77,101,8,77,2,4,18,5,1,0,0,0,,,-0.21,0,22,2,3,5,6,3,,2,3,6,2,7,,6,5,,,6,3,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,15,20,20,20,15,10,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-78,101,8,78,3,4,18,11,1,0,0,0,,,-0.13,0,23,3,2,9,9,2,9,2,5,2,2,7,,6,5,,,6,2,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,10,25,20,10,20,15,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-79,101,8,79,4,4,18,10,1,0,0,1,,,0.35,1,26,4,4,6,6,5,5,5,5,5,2,6,8,8,6,,,7,6,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,10,20,15,20,20,15,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-80,101,8,80,5,4,18,9,1,0,0,1,,,-0.35,1,27,4,6,8,7,6,8,6,7,8,2,6,8,7,,,,7,6,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,10,20,20,10,20,20,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-81,101,8,81,6,4,18,14,1,0,0,1,,,0.04,0,28,2,3,8,9,2,9,2,4,3,2,8,8,7,7,,,7,5,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,10,10,20,20,20,20,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-82,101,8,82,7,4,18,1,1,0,0,1,,,0.19,0,25,6,5,10,10,8,8,7,9,8,2,9,8,8,9,7,8,9,6,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,20,20,20,20,10,10,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-83,101,8,83,8,4,18,7,1,0,0,1,,,0.17,0,35,3,5,8,8,7,8,6,7,3,2,8,8,8,7,,6,8,6,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,10,32,20,12,11,15,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-84,101,8,84,9,4,18,8,1,0,0,1,,,0.17,0,32,3,3,7,7,2,2,5,4,5,2,8,9,8,7,,6,8,5,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,30,30,30,5,0,5,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-85,101,8,85,10,4,18,15,1,0,0,1,,,0.18,0,30,2,4,7,9,4,8,3,3,4,2,7,7,7,8,,7,7,6,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,20,25,15,15,15,10,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-86,101,8,86,11,4,18,2,1,0,0,1,,,-0.13,0,22,2,6,7,7,5,7,4,6,6,2,9,8,8,9,,6,9,6,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,15,20,20,20,5,20,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-87,101,8,87,12,4,18,4,1,0,0,0,,,-0.16,0,23,2,1,3,4,2,4,1,1,7,2,8,6,6,6,,,6,3,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,15,15,20,15,15,20,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-88,101,8,88,13,4,18,3,1,0,0,0,,,-0.46,0,23,2,3,10,10,3,10,2,3,4,2,8,8,8,7,,,7,4,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,15,15,20,15,20,15,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-89,101,8,89,14,4,18,16,1,0,0,0,,,0.31,0,27,2,5,9,8,6,6,6,5,5,2,8,9,9,6,9,2,6,2,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,25,15,20,20,20,0,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
101-90,101,8,90,15,4,18,17,1,0,0,1,,,0.08,1,23,4,4,8,8,4,5,4,4,1,2,6,9,9,6,8,6,6,5,2,5,22,financial math,8,4,3,2,3,4,3,Finance,7,9,9,7,9,9,9,8,8,9,8,7,9,8,7,8,8,4,7,15,21,18,18,10,18,40,8,10,12,10,20,,,,,,,20,10,10,30,10,20,8,8,8,9,9
